account_rewards,date
-214569.4836000001,2013-07-05
-109427.29080000117,2013-07-08
61323.75880000374,2013-07-09
120915.66439999668,2013-07-10
-288660.67519999814,2013-07-11
-66860.09240000398,2013-07-12
11347.559200003574,2013-07-15
-172234.20560000045,2013-07-16
-146437.4740000029,2013-07-17
-334679.05039999855,2013-07-18
-73361.60959999819,2013-07-19
105233.91480000145,2013-07-22
-184787.58680000447,2013-07-23
-15702.73799999709,2013-07-24
-136237.30160000068,2013-07-25
-253807.53480000066,2013-07-26
-59909.23760000067,2013-07-29
-19010.07479999839,2013-07-30
66389.79359999827,2013-07-31
16455.102799999135,2013-08-01
-29877.65119999869,2013-08-02
-44674.29320000167,2013-08-05
-48993.465199996084,2013-08-06
-128937.97800000159,2013-08-07
-81140.33920000085,2013-08-08
154999.86680000043,2013-08-09
-34934.02080000302,2013-08-12
-102096.7647999978,2013-08-13
-138500.04999999487,2013-08-14
-165069.50080000455,2013-08-15
-24261.615600000485,2013-08-16
-167472.1887999988,2013-08-19
-87970.39359999863,2013-08-20
-81545.7268000025,2013-08-21
-89790.88279999852,2013-08-22
44307.14439999839,2013-08-23
-86869.40280000117,2013-08-26
-83477.80919999944,2013-08-27
-137404.86520000032,2013-08-28
-68023.86839999784,2013-08-29
-320787.32160000055,2013-08-30
-3670.9559999977237,2013-09-02
-34450.01040000053,2013-09-03
-124609.96000000382,2013-09-04
-35059.69199999703,2013-09-05
78246.3207999988,2013-09-06
12843.031600001783,2013-09-09
-22185.60879999902,2013-09-10
-70279.61480000315,2013-09-11
-119484.34639999802,2013-09-12
-162938.0716000014,2013-09-13
-262553.96880000015,2013-09-16
-44934.88919999996,2013-09-17
-32236.409199999063,2013-09-18
-194053.54040000078,2013-09-23
-138607.02800000028,2013-09-24
-143802.68880000082,2013-09-25
-85705.63559999935,2013-09-26
-34512.1791999978,2013-09-27
27001.67520000145,2013-09-30
-33830.874400000976,2013-10-08
-106426.65240000206,2013-10-09
-5280.728399999429,2013-10-10
-40378.1820000006,2013-10-11
-6600.519600001157,2013-10-14
-109231.82279999876,2013-10-15
-84985.27319999994,2013-10-16
-59538.38280000004,2013-10-17
7710.749200004488,2013-10-18
-114467.33640000322,2013-10-21
-113124.01800000174,2013-10-22
-104416.36800000093,2013-10-23
-229114.0947999966,2013-10-24
-104717.45760000062,2013-10-25
-64920.91080000158,2013-10-28
26563.11440000135,2013-10-29
-46019.94840000161,2013-10-30
-21138.592399998706,2013-10-31
-63666.312400000046,2013-11-01
-36356.87680000052,2013-11-04
-85526.43519999922,2013-11-05
-88936.33599999994,2013-11-06
-152281.28279999932,2013-11-07
-29219.441600001042,2013-11-08
54864.2040000004,2013-11-11
-119189.39079999962,2013-11-12
-6569.122400000788,2013-11-13
20955.9644000003,2013-11-14
108539.71120000212,2013-11-15
-83469.9284000047,2013-11-18
8664.794399999739,2013-11-19
-186722.95439999536,2013-11-20
-55801.21040000317,2013-11-21
-29844.632399997026,2013-11-22
-103154.90200000281,2013-11-25
-11994.653199998944,2013-11-26
20968.73959999881,2013-11-27
-20017.653200000685,2013-11-28
-182748.67439999885,2013-11-29
13623.606399998996,2013-12-02
417.78400000021566,2013-12-03
-105183.62639999995,2013-12-04
-92795.68999999689,2013-12-05
-68523.31560000322,2013-12-06
-82235.8660000009,2013-12-09
-170764.10519999726,2013-12-10
-71979.71040000045,2013-12-11
-75971.23159999988,2013-12-12
-224874.22160000278,2013-12-13
-61327.889599999275,2013-12-16
-83295.95399999777,2013-12-17
-125797.92160000118,2013-12-18
-239537.02760000038,2013-12-19
-36891.32799999997,2013-12-20
-42401.015999997406,2013-12-23
-29399.416000001867,2013-12-24
-153639.3151999991,2013-12-25
34288.32319999826,2013-12-26
-94841.69680000002,2013-12-27
38706.70559999977,2013-12-30
-133653.4748000009,2013-12-31
-187413.69359999726,2014-01-02
-215316.49720000057,2014-01-03
-65094.31039999971,2014-01-06
-64822.72720000031,2014-01-07
-89733.9955999992,2014-01-08
-87087.29000000331,2014-01-09
-51602.34679999563,2014-01-10
-398.13640000284227,2014-01-13
-12733.9107999996,2014-01-14
26622.348400002884,2014-01-15
-100851.66640000138,2014-01-16
-6126.235200001052,2014-01-17
-10015.709600000517,2014-01-20
148073.0692000001,2014-01-21
-102437.0971999994,2014-01-22
22866.478400003238,2014-01-23
-48681.90320000266,2014-01-24
-98850.30800000047,2014-01-27
-12903.056800000111,2014-01-28
-86651.5527999985,2014-01-29
1328.694399999321,2014-01-30
-3913.5060000018243,2014-02-07
-60424.18119999764,2014-02-10
-57538.62800000029,2014-02-11
-93976.06200000428,2014-02-12
56592.51880000275,2014-02-13
156310.90160000158,2014-02-14
-168513.34200000064,2014-02-17
-7237.677600000414,2014-02-18
-93187.46840000272,2014-02-19
-109159.25359999765,2014-02-20
-223739.56999999756,2014-02-21
-284585.45439999964,2014-02-24
-79809.78160000303,2014-02-25
8822.349600000825,2014-02-26
79483.47999999998,2014-02-27
32556.248800000114,2014-02-28
-71767.61800000124,2014-03-03
-30123.360799999744,2014-03-04
-22143.06119999904,2014-03-05
-22352.999200000184,2014-03-06
-307206.8464000002,2014-03-07
28495.41320000004,2014-03-10
-117537.41239999763,2014-03-11
89519.99399999752,2014-03-12
-113219.04079999772,2014-03-13
20534.29800000011,2014-03-14
-13819.45560000154,2014-03-17
-36192.77880000157,2014-03-18
-204369.4807999989,2014-03-19
113725.0163999984,2014-03-20
-26452.945599997027,2014-03-21
-132304.1832000002,2014-03-24
-206120.36439999903,2014-03-25
-121371.1216000021,2014-03-26
-91928.30719999944,2014-03-27
-45782.18760000275,2014-03-28
84586.50400000262,2014-03-31
49237.364399996266,2014-04-01
-118595.77119999574,2014-04-02
-54110.30999999826,2014-04-03
82361.68479999765,2014-04-04
-77000.6980000007,2014-04-08
148372.5888000003,2014-04-09
-7987.112000001795,2014-04-10
-106412.14879999564,2014-04-11
-153642.18480000496,2014-04-14
-111162.04799999873,2014-04-15
-54466.69519999746,2014-04-16
-55527.63160000126,2014-04-17
-222791.90280000173,2014-04-18
-13028.81439999891,2014-04-21
32508.594399999198,2014-04-22
-100960.71080000134,2014-04-23
-303494.1191999965,2014-04-24
-161858.38999999888,2014-04-25
-4734.6972000002625,2014-04-28
-54485.77040000435,2014-04-29
-117511.94479999677,2014-04-30
-69861.15160000123,2014-05-05
-119243.11160000095,2014-05-06
-32842.48399999885,2014-05-07
-83810.9827999964,2014-05-08
18511.28679999446,2014-05-09
-54456.490399997456,2014-05-12
-144908.7060000004,2014-05-13
-102062.9084000007,2014-05-14
-67345.0879999991,2014-05-15
-277002.8695999999,2014-05-16
-101026.83120000076,2014-05-19
59176.134000002305,2014-05-20
-267892.54520000005,2014-05-21
17243.33159999938,2014-05-22
-47758.494000000406,2014-05-23
-95835.11360000094,2014-05-26
-13818.906799998771,2014-05-27
-77407.57200000137,2014-05-28
-75098.07000000017,2014-05-29
-67123.24760000208,2014-05-30
-134960.17119999876,2014-06-03
29188.0799999999,2014-06-04
-107899.54159999799,2014-06-05
-35094.03600000239,2014-06-06
4608.111600003922,2014-06-09
-78816.2364000011,2014-06-10
-36097.68880000259,2014-06-11
-34863.79199999972,2014-06-12
22116.99960000077,2014-06-13
-147770.7167999994,2014-06-16
-67978.43680000001,2014-06-17
-152000.60519999915,2014-06-18
-39836.603999998246,2014-06-19
-20490.710400003132,2014-06-20
101286.93320000063,2014-06-23
-427191.7371999998,2014-06-24
-53185.460799999644,2014-06-25
-49340.38319999977,2014-06-26
36276.51600000101,2014-06-27
-102881.41919999765,2014-06-30
-39905.68640000025,2014-07-01
-17022.970400003356,2014-07-02
-58383.15160000083,2014-07-03
-51756.77039999825,2014-07-04
-127410.79319999974,2014-07-07
-116307.52960000127,2014-07-08
-77633.93519999762,2014-07-09
-27557.6796000024,2014-07-10
103065.81480000146,2014-07-11
-1669.6524000011862,2014-07-14
-81366.60040000109,2014-07-15
